module	model_id	outcome	term	estimate	std_error	p_value	ci_low	ci_high	n_obs	n_ids
leg2	adl_lead_with_out_forg_cost_cluster_ols	adl5_lead	log_oop_raw_lag	-0.010021281683260825	0.017117181176593676	0.5582440790233445	-0.04357034030623137	0.023527776939709727	462	431
leg2	adl_lead_with_out_forg_cost_cluster_ols	adl5_lead	outpatient_forgone_cost_raw	0.5007014578383822	0.17936831981472146	0.005246906393353944	0.14914601103406594	0.8522569046426984	462	431
leg2	adl_lead_with_out_forg_cost_cluster_ols	adl5_lead	adl5	0.40012006036706743	0.06509424478051343	7.907123263256035e-10	0.2725376849964267	0.5277024357377081	462	431
leg2	adl_lead_with_out_forg_cost_cluster_ols	adl5_lead	adl5_lag	0.2934485351296005	0.07485664406238944	8.849749185087016e-05	0.14673220876378312	0.4401648614954179	462	431
leg2	adl_lead_with_out_forg_cost_cluster_ols	adl5_lead	core_disease_count_lag	0.045603915868093835	0.04253954547006983	0.2837039504358967	-0.03777206117194703	0.1289798929081347	462	431
leg2	adl_lead_with_out_forg_cost_cluster_ols	adl5_lead	baseline_age	0.011441878552051182	0.00960156085937181	0.23339121625991666	-0.007376834927687016	0.03026059203178938	462	431
leg2	adl_lead_with_out_forg_cost_cluster_ols	adl5_lead	sex	0.17298625505640836	0.10204256230916238	0.09003060463886572	-0.027013491959734293	0.372986002072551	462	431
leg2	adl_lead_with_out_forg_cost_cluster_ols	adl5_lead	education_c	-0.007544228284994974	0.02861828449807639	0.792076081468272	-0.06363503520054564	0.04854657863055569	462	431
leg2	adl_lead_with_out_forg_cost_cluster_ols	adl5_lead	residence_rural_w1	-0.06580310527066087	0.10614590616854246	0.5353034168005666	-0.27384525846737207	0.1422390479260503	462	431
leg2	adl_lead_with_in_need_no_cluster_ols	adl5_lead	Intercept	-0.5746571221567484	0.2137610563603864	0.007181354804680225	-0.9936210939203423	-0.1556931503931544	4104	2208
leg2	adl_lead_with_in_need_no_cluster_ols	adl5_lead	C(interval_lag)[T.2013-2015]	0.03966304782507158	0.015400450054685825	0.010011052194741354	0.009478720372179457	0.0698473752779637	4104	2208
leg2	adl_lead_with_in_need_no_cluster_ols	adl5_lead	C(interval_lead)[T.2015-2018]	0.039663047825072656	0.015400450054685736	0.01001105219473892	0.009478720372180706	0.06984737527796461	4104	2208
leg2	adl_lead_with_in_need_no_cluster_ols	adl5_lead	oop_shock_p95_lag	-0.018253978880550317	0.0893192627239851	0.8380661114924226	-0.1933165169452321	0.15680855918413145	4104	2208
leg2	adl_lead_with_in_need_no_cluster_ols	adl5_lead	log_oop_raw_lag	0.007361318727457656	0.005467247763624012	0.17816079682365282	-0.003354289983802561	0.018076927438717874	4104	2208
leg2	adl_lead_with_in_need_no_cluster_ols	adl5_lead	inpatient_need_but_no_raw	0.09690613805448549	0.07814713638476864	0.2149579347229602	-0.0562594347546007	0.25007171086357166	4104	2208
leg2	adl_lead_with_in_need_no_cluster_ols	adl5_lead	inpatient_need_but_no_lag	0.2288562951564009	0.08710572117458702	0.008605544736306172	0.05813221880682237	0.39958037150597947	4104	2208
leg2	adl_lead_with_in_need_no_cluster_ols	adl5_lead	adl5	0.4426806284174855	0.026173891002036802	3.6048414436210184e-64	0.3913807447182164	0.49398051211675464	4104	2208
leg2	adl_lead_with_in_need_no_cluster_ols	adl5_lead	adl5_lag	0.2939135414896452	0.02949088431854504	2.1416152503287165e-23	0.23611247035305988	0.35171461262623055	4104	2208
leg2	adl_lead_with_in_need_no_cluster_ols	adl5_lead	core_disease_count_lag	0.05885014158818263	0.015012959090401923	8.856507493543668e-05	0.02942528246962165	0.0882750007067436	4104	2208
leg2	adl_lead_with_in_need_no_cluster_ols	adl5_lead	baseline_age	0.0112649956635833	0.003027364206235515	0.00019839041660992915	0.0053314708512760016	0.017198520475890596	4104	2208
leg2	adl_lead_with_in_need_no_cluster_ols	adl5_lead	sex	0.02479056114843605	0.032904831863752634	0.4512084723759098	-0.039701724221865096	0.08928284651873719	4104	2208
leg2	adl_lead_with_in_need_no_cluster_ols	adl5_lead	education_c	-0.03397278605586025	0.008646106967890425	8.520833565469546e-05	-0.0509188443194063	-0.01702672779231421	4104	2208
leg2	adl_lead_with_in_need_no_cluster_ols	adl5_lead	residence_rural_w1	0.0700742308363164	0.034276095670152995	0.04091352650887375	0.002894317792167242	0.13725414388046558	4104	2208
leg2	adl_lead_with_in_forg_cost_cluster_ols	adl5_lead	Intercept	-0.5798292385922517	0.21386249970152327	0.006703523172136234	-0.9989920356509453	-0.16066644153355802	4103	2207
leg2	adl_lead_with_in_forg_cost_cluster_ols	adl5_lead	C(interval_lag)[T.2013-2015]	0.03974465073908755	0.01541493892990364	0.009928190915582485	0.009531925612592012	0.06995737586558308	4103	2207
leg2	adl_lead_with_in_forg_cost_cluster_ols	adl5_lead	C(interval_lead)[T.2015-2018]	0.03974465073908066	0.01541493892990322	0.009928190915593325	0.009531925612585944	0.06995737586557538	4103	2207
leg2	adl_lead_with_in_forg_cost_cluster_ols	adl5_lead	oop_shock_p95_lag	-0.010991651776772944	0.08912716410223712	0.9018493515448744	-0.18567768346134886	0.16369437990780297	4103	2207
leg2	adl_lead_with_in_forg_cost_cluster_ols	adl5_lead	log_oop_raw_lag	0.008651550422984678	0.005529099014613686	0.11764609016118904	-0.0021852845126140493	0.019488385358583403	4103	2207
leg2	adl_lead_with_in_forg_cost_cluster_ols	adl5_lead	inpatient_forgone_cost_raw	0.06341714656074889	0.11288498194611175	0.5742621692613532	-0.15783335244908436	0.28466764557058216	4103	2207
leg2	adl_lead_with_in_forg_cost_cluster_ols	adl5_lead	inpatient_forgone_cost_lag	0.17036374045586794	0.11339044665510169	0.132980331064016	-0.051877451179041606	0.3926049320907775	4103	2207
leg2	adl_lead_with_in_forg_cost_cluster_ols	adl5_lead	adl5	0.44349247526827246	0.026212850981700852	3.264984044567202e-64	0.3921162314120234	0.4948687191245215	4103	2207
leg2	adl_lead_with_in_forg_cost_cluster_ols	adl5_lead	adl5_lag	0.29541740176285625	0.02953408293793148	1.484584195272893e-23	0.23753166288809163	0.35330314063762086	4103	2207
leg2	adl_lead_with_in_forg_cost_cluster_ols	adl5_lead	core_disease_count_lag	0.0632557166329809	0.01505044957334625	2.6350293078487193e-05	0.033757377518086024	0.09275405574787576	4103	2207
leg2	adl_lead_with_in_forg_cost_cluster_ols	adl5_lead	baseline_age	0.011303717005764252	0.0030232497512507777	0.00018480570457346426	0.00537825637704305	0.017229177634485452	4103	2207
leg2	adl_lead_with_in_forg_cost_cluster_ols	adl5_lead	sex	0.02710691389640269	0.03287542835668849	0.40963611099142017	-0.03732774165903357	0.09154156945183894	4103	2207
leg2	adl_lead_with_in_forg_cost_cluster_ols	adl5_lead	education_c	-0.033054434363719916	0.008651399181861991	0.00013307135210804583	-0.050010865176048705	-0.016098003551391123	4103	2207
leg2	adl_lead_with_in_forg_cost_cluster_ols	adl5_lead	residence_rural_w1	0.06819322123825247	0.034276050143223186	0.046642762205038615	0.0010133974252460598	0.13537304505125888	4103	2207
leg2_burden	adl_lead_with_out_forg_cost_cluster_ols_burden	adl5_lead	Intercept	-0.3427678269705739	0.7197990070988731	0.6339323549558507	-1.7535479569920558	1.068012303050908	340	315
leg2_burden	adl_lead_with_out_forg_cost_cluster_ols_burden	adl5_lead	C(interval_lag)[T.2013-2015]	0.035669787204502215	0.05696345073618938	0.5311921217515083	-0.0759765246735506	0.14731609908255502	340	315
leg2_burden	adl_lead_with_out_forg_cost_cluster_ols_burden	adl5_lead	C(interval_lead)[T.2015-2018]	0.03566978720450119	0.05696345073618917	0.5311921217515184	-0.07597652467355122	0.1473160990825536	340	315
leg2_burden	adl_lead_with_out_forg_cost_cluster_ols_burden	adl5_lead	log_burden_ratio_raw_lag	-0.7027461411085532	0.3155514163040196	0.025944491529417996	-1.3212155523350368	-0.08427672988206947	340	315
leg2_burden	adl_lead_with_out_forg_cost_cluster_ols_burden	adl5_lead	outpatient_forgone_cost_raw	0.602076864968969	0.19388900712396573	0.0019010822968093682	0.22206139400776614	0.9820923359301718	340	315
leg2_burden	adl_lead_with_out_forg_cost_cluster_ols_burden	adl5_lead	adl5	0.4521450962767426	0.08144854440654649	2.8355714249805168e-08	0.2925088826467002	0.611781309906785	340	315
leg2_burden	adl_lead_with_out_forg_cost_cluster_ols_burden	adl5_lead	adl5_lag	0.3316305085119406	0.08350718213700503	7.148711678827042e-05	0.1679594390729842	0.495301577950897	340	315
leg2_burden	adl_lead_with_out_forg_cost_cluster_ols_burden	adl5_lead	core_disease_count_lag	0.056499214852474576	0.04714370868277223	0.23074322096211808	-0.035900756263407226	0.14889918596835638	340	315
leg2_burden	adl_lead_with_out_forg_cost_cluster_ols_burden	adl5_lead	baseline_age	0.004632044930760521	0.01007343856984783	0.645639981508284	-0.015111531866617895	0.024375621728138938	340	315
leg2_burden	adl_lead_with_out_forg_cost_cluster_ols_burden	adl5_lead	sex	0.16155277701684323	0.11513338720210013	0.16056340105810996	-0.06410451531737782	0.3872100693510643	340	315
leg2_burden	adl_lead_with_out_forg_cost_cluster_ols_burden	adl5_lead	education_c	0.018944344971323364	0.03443858092054269	0.582257127558204	-0.04855403331160856	0.08644272325425528	340	315
leg2_burden	adl_lead_with_out_forg_cost_cluster_ols_burden	adl5_lead	residence_rural_w1	-0.13364795620577374	0.12171254129908217	0.2721772747269875	-0.37220015361881875	0.10490424120727124	340	315
leg2_burden	adl_lead_with_in_need_no_cluster_ols_burden	adl5_lead	Intercept	-0.468908721474269	0.25161940707258834	0.06238303936452574	-0.9620736971478652	0.024256254199327143	2892	1550
leg2_burden	adl_lead_with_in_need_no_cluster_ols_burden	adl5_lead	C(interval_lag)[T.2013-2015]	0.041575859139008256	0.01811391332735942	0.021719118791173504	0.006073241398303703	0.07707847687971281	2892	1550
leg2_burden	adl_lead_with_in_need_no_cluster_ols_burden	adl5_lead	C(interval_lead)[T.2015-2018]	0.041575859139008464	0.018113913327359434	0.021719118791172953	0.006073241398303883	0.07707847687971305	2892	1550
leg2_burden	adl_lead_with_in_need_no_cluster_ols_burden	adl5_lead	log_burden_ratio_raw_lag	0.09070810318145499	0.0920869374895046	0.32461089724581305	-0.08977897774456532	0.2711951841074753	2892	1550
leg2_burden	adl_lead_with_in_need_no_cluster_ols_burden	adl5_lead	inpatient_need_but_no_raw	0.12192841082574574	0.09762639972396674	0.2116911595819927	-0.06941581657354015	0.3132726382250316	2892	1550
leg2_burden	adl_lead_with_in_need_no_cluster_ols_burden	adl5_lead	inpatient_need_but_no_lag	0.26291638240931503	0.10971664202349542	0.016560543354402702	0.04787571553859021	0.47795704928003985	2892	1550
leg2_burden	adl_lead_with_in_need_no_cluster_ols_burden	adl5_lead	adl5	0.4582333258164334	0.031171983136919962	6.430191762706868e-49	0.39713736154138035	0.5193292900914864	2892	1550
leg2_burden	adl_lead_with_in_need_no_cluster_ols_burden	adl5_lead	adl5_lag	0.26039172760403473	0.03399520939379876	1.8642672995494814e-14	0.19376234154529143	0.32702111366277803	2892	1550
leg2_burden	adl_lead_with_in_need_no_cluster_ols_burden	adl5_lead	core_disease_count_lag	0.0650457955982931	0.01675229565130565	0.00010326095328343826	0.03221189946336706	0.09787969173321914	2892	1550
leg2_burden	adl_lead_with_in_need_no_cluster_ols_burden	adl5_lead	baseline_age	0.00963243997624752	0.0035553758897109724	0.006743334146844691	0.002664031280911963	0.016600848671583075	2892	1550
leg2_burden	adl_lead_with_in_need_no_cluster_ols_burden	adl5_lead	sex	0.016527097192462845	0.03888540848617886	0.670821703737807	-0.059686902964575905	0.09274109734950159	2892	1550
leg2_burden	adl_lead_with_in_need_no_cluster_ols_burden	adl5_lead	education_c	-0.03213944803749164	0.01006445081851894	0.001406258939609626	-0.05186540916596343	-0.012413486909019854	2892	1550
leg2_burden	adl_lead_with_in_need_no_cluster_ols_burden	adl5_lead	residence_rural_w1	0.07875472802133758	0.0389733114230544	0.043307221759734386	0.002368441273887467	0.1551410147687877	2892	1550
leg2_burden	adl_lead_with_in_forg_cost_cluster_ols_burden	adl5_lead	Intercept	-0.48712271141919955	0.2521029293528491	0.053330209659085075	-0.9812353733478294	0.006989950509430354	2892	1550
leg2_burden	adl_lead_with_in_forg_cost_cluster_ols_burden	adl5_lead	C(interval_lag)[T.2013-2015]	0.04286735100542247	0.018143480001240747	0.018143021547597595	0.00730678364876787	0.07842791836207708	2892	1550
leg2_burden	adl_lead_with_in_forg_cost_cluster_ols_burden	adl5_lead	C(interval_lead)[T.2015-2018]	0.04286735100542457	0.018143480001240865	0.01814302154759271	0.007306783648769737	0.07842791836207941	2892	1550
leg2_burden	adl_lead_with_in_forg_cost_cluster_ols_burden	adl5_lead	log_burden_ratio_raw_lag	0.09750053585137408	0.09118787149911053	0.28496738750419504	-0.08122440811374904	0.2762254798164972	2892	1550
leg2_burden	adl_lead_with_in_forg_cost_cluster_ols_burden	adl5_lead	inpatient_forgone_cost_raw	0.17690120968544104	0.1458394779085384	0.22513526560435992	-0.10893891453941906	0.46274133391030114	2892	1550
leg2_burden	adl_lead_with_in_forg_cost_cluster_ols_burden	adl5_lead	inpatient_forgone_cost_lag	0.2273416225265587	0.14254592589464216	0.11074224828973579	-0.052043258369855405	0.5067265034229729	2892	1550
leg2_burden	adl_lead_with_in_forg_cost_cluster_ols_burden	adl5_lead	adl5	0.4575959660911164	0.031162762337796593	8.155372122002744e-49	0.39651807425025387	0.518673857931979	2892	1550
leg2_burden	adl_lead_with_in_forg_cost_cluster_ols_burden	adl5_lead	adl5_lag	0.2601820270140601	0.034103510078332455	2.3624029873122242e-14	0.19334037551412975	0.3270236785139905	2892	1550
leg2_burden	adl_lead_with_in_forg_cost_cluster_ols_burden	adl5_lead	core_disease_count_lag	0.07010897707526262	0.016704889546632233	2.7057717174523055e-05	0.03736799519814381	0.10284995895238143	2892	1550
leg2_burden	adl_lead_with_in_forg_cost_cluster_ols_burden	adl5_lead	baseline_age	0.009893413709322821	0.0035572895460397047	0.0054163987765584115	0.0029212543165041613	0.01686557310214148	2892	1550
leg2_burden	adl_lead_with_in_forg_cost_cluster_ols_burden	adl5_lead	sex	0.017634413902110773	0.03881614051818227	0.6496084430157614	-0.058443823532372374	0.09371265133659393	2892	1550
leg2_burden	adl_lead_with_in_forg_cost_cluster_ols_burden	adl5_lead	education_c	-0.03129175681340232	0.010097110533848506	0.0019412236810634623	-0.05108172980766539	-0.011501783819139251	2892	1550
leg2_burden	adl_lead_with_in_forg_cost_cluster_ols_burden	adl5_lead	residence_rural_w1	0.0768359857760619	0.039079791093855405	0.049283489081548636	0.00024100270875614116	0.15343096884336765	2892	1550
